id,text
3989829325227648,"【万科回应前海人寿等声明：听取各方建议 做好协商沟通】针对前海人寿等大股东声明反对重组一事，万科对新浪财经表示，公司关注到深圳市钜盛华股份有限公司、前海人寿保险股份有限公司、华润等股东的声明，将广泛听取相关各方的意见和建议，做好协商沟通。http://t.cn/R5WUN3v"
3989830562689425,"【江苏龙卷风灾害已致98死800伤，受灾现场航拍视频曝光】在今天举行的江苏省政协工作会议上，省长石泰峰首先通报，射阳阜宁龙卷风冰雹特别重大灾害已造成98人死亡，800人受伤。从航拍画面可见，受灾现场一片狼藉，消防官兵正积极救援。http://t.cn/R5WUFCZ
http://t.cn/R5OayVu"
3989831048483541,"【网曝甘肃多名小学生屁股被老师“打开花” 教育局：调查中】6月22日，甘肃永靖陈家湾中心小学四年级一老师因学生未写作业，竟将学生摁在板凳上用柳树条抽打屁股，实施体罚。据称，有30多名学生被打，有人已无法躺下。目前陈家湾中心小学未作回应，永靖县教育局介入调查。(澎湃)http://t.cn/R5O95QY"
3989832264365804,"【吃住用掉月收入一半 超过两成广州青年“月光”】昨日，广州穗港澳青少年研究所发布广州青年消费与闲暇娱乐状况调查。超过两成广州青年成为“月光族”，餐饮和住房是青年人支出大头，这两项支出占月收入五成。同时广州青年比较“宅”，上网、听音乐与睡觉是其闲暇娱乐首选内容。http://t.cn/R5WPzlX"
3989832412300934,"【#英国脱欧公投# 初步统计结果公布 脱欧占上风！】英国脱欧公投已经结束，正紧张地统计结果。截至目前，脱欧阵营略占上风。截至目前，有723,486人选择离开欧盟，675,723人选择留在欧盟。从总投票数来看，脱欧、留欧双方竞争激烈，脱欧阵营略占上风。最终结果预计将北京时间今日下午2点公布。(环球网)"
3989832722600006,"【明天12点广东考生高考可查分】高考明天放榜！广东省教育考试院表示，广东2016年普通高考成绩将于6月25日11时通过“民声热线”公布各批次录取分数线，当天12时起，考生可通过多种方式查分。登录广东考试服务网(网页链接，按提示操作可查询成绩。或在广东省教育厅官方微信“广东教育”上，点击菜单栏中的“高考查分”，输入准考证号等信息，也可查询成绩。明天12点广东考生高..."
3989834080512799,"【苏皖浙等地大暴雨[下雨] 江南华南连遭40℃酷热天[阳光]】气象部门预计，到明天，苏皖浙等地有大雨或暴雨，局地有雷暴大风等天气。而江南、华南等地今天仍将持续高温，湘赣闽等地最高气温可达37-39℃。25日后，局地高温持续，一些城市炎热不断升级，局地或出现超40℃的酷热天气。(央视记者刘璐璐)"
3989835368458216,"【英国脱欧公投结果公布直播】英国公投382个投票区有110个开票，49.79%支持留欧，50.21%支持退欧。英镑再度大跌。直播链接：http://t.cn/R5W4AIg"
3989837301702486,"#盐城遭龙卷风袭击#【航拍现场：成片房屋被夷为平地…】6月23日，江苏盐城阜宁县遭强冰雹、龙卷风袭击，已有98人遇难800人受伤[蜡烛]。航拍灾后现场情景可看到，当地成片的房屋已被夷为平地。新浪新闻正播报现场最新进展：http://t.cn/R5O04zu"
3989837302355846,"国家明确表态支持住房租赁市场发展！由世界500强绿地集团和广州龙头越秀地产联袂打造的【绿地越秀•海玥】项目，首创5米层高双入户设计loft，互不干扰，独立出租，楼上楼下厅房厨卫一应俱全，一房二住，财富收入总比别人多一点！"
3989837315117986,"【安徽楼市去库存放大招 农民退出宅基地每亩奖5万元以上】6月22日晚间，安徽省政府对外正式发布了《关于去库存促进房地产市场稳定发展的实施意见》，要求合肥稳定楼市。记者注意到，为了鼓励农民进城买房，《意见》提出，对自愿将宅基地退的，县政府按每亩不低于5万元给予奖励。http://t.cn/R5WGfyR"
3989837528789200,"【湖南一高校避暑放大招 学生齐睡空调体育馆】近日，长沙持续高温！中南林科大体育馆昨天开始应急开放，每晚10点到次日7点开放，有空调！昨晚男生，今晚女生，轮流来，每个学院有人数限制，进入需凭票，宝宝们可以自带凉席。嗯，还出现了神奇的的代占床位群。[笑cry]戳链接看大图http://t.cn/R5WGJTj"
3989838665915044,"【广州情侣租别墅制毒 男子被判死刑女友要求同死】张某明与张某容都曾因贩卖毒品被判刑。2013年，两人出狱后成为男女朋友，租下南沙区某小区的一栋别墅造毒。2015年4月，两人被警方抓获，张某明被判死刑，张某容被判无期徒刑。审判后，张某明称制造毒品均为他一人所为，与女友无关；而张某容则主动要求一同判死。据悉，张某容的前夫也因贩卖毒品被判处死刑。广州情侣制毒男死刑女..."
3989839814216350,"【高考明天放榜！】广东省教育考试院表示，广东2016年普通高考成绩将于6月25日11时通过“民声热线”公布各批次录取分数线，当天12时起，考生可通过多种方式查分。登录广东考试服务网，按提示操作可查询成绩。或在广东省教育厅官方微信“广东教育”上，点击菜单栏中的“高考查分”，输入准考证号等信息，也可查询成绩。明天中午12时 高考..."
3989839814216457,"【18岁女孩买到带针眼避孕套  3个月怀孕2次[黑线][怒]】3月，18岁的小雨发现自己怀孕，随后做了人流。 然而两个月后，小雨又意外怀孕了。平时都采取了避孕措施，是哪个环节出了问题？ 直到有一天，男友拆开避孕套在水龙头接水，发现12只避孕套10只有洞孔，……http://t.cn/R5OTikW"
3989840254912634,"【演技好唱歌好，没想到你是这样的张一山[笑cry]】张一山酒吧翻唱动力火车《那就这样吧》，最近很多朋友都在追《余罪》吧，也一定爱上了贱人余，来感受下二哥这满分的撩妹技能。[哈哈]可以，这很刘星[doge]http://t.cn/R59ibvr by网络"
3989840825492600,"【天天都在说的FOF，基民到底该怎么选？】这几年以来，在机构投资者中，相比于公募基金对FOF的尝试，券商和私募早已走在了前面，那么，已经吃过""螃蟹""的券商系和私募系FOF都表现如何呢？对于我们普通基民，又该如何选择FOF呢？http://t.cn/R5WqcJ1"
3989841580212907,"【紧急征集：如果你拍摄到了现场情况 请发给我们！】央视新闻正在征集#江苏盐城龙卷风冰雹#灾害现场图片、视频。如果你当时刚好在现场，如果你拍摄下了此次龙卷风冰雹来袭、受灾灾情、救援等画面，请带话题#江苏盐城龙卷风冰雹#发布微博，并签到上传你的地理位置，与央视新闻一起记录、报道。扩散！"
3989841852692748,"#盐城遭龙卷风袭击#【幼儿园6名老师用身体拼死堵门 护住120名儿童】“快堵门，老师都去堵门！”昨天，龙卷风冰雹袭击江苏，一家幼儿园被掀翻第三层屋顶，里面上课的120名儿童却仅7人受伤。这是因为事发时6名老师用身体堵住教室大门，护住了孩子们。6名教师均受伤，有的满脸是血…http://t.cn/R5WbKDF"
3989841957847717,"【微信语音等免费通话被叫停？这是误解】近日，有媒体报道，工信部将叫停“非运营商资质的所有个人免费通话服务”。工信部昨日回应称，“未持有相关许可开展业务，属于非法经营行为”。同时，有专家向南都澄清，工信部的清理整顿“不会一刀切”，不会叫停所有的网络电话业务形态。如QQ语音、微信、米聊等已获得相应许可证的企业可以正常开展业务，并不会受到影响。 微信语音等免费通话被..."
3989842671050967,"#梅西0624生日快乐#【无论什么，都不能成为你放弃努力的理由[心]】十年前，他是一个侏儒，身患足以终结他足球生涯的“怪病”；十年后，他却成长为站在世界足球之巅的巨人，几乎全世界的球迷都拜倒在他的脚下。今天是梅西29岁生日！愿你们都和他一样，低调温和，却不畏困难，不停追风！ via@微博足球"
3989843224178801,"【8岁女孩报警称遭家暴“请把妈妈抓走”，其实是管太严】“警察叔叔快来，妈妈打我，还要扔了我，已经把我的书包扔河里了。请你们把她抓走吧，她太凶了，我受不了啦！”到了孩子家，开门的妈妈哭笑不得。女儿乐乐承认说谎但抱怨，妈妈天天要她写作业，不给她看电视，经常逼她主动跟人打招呼，不准她吃"
3989843920541084,"【直播预告：英国脱欧“终极悬念”即将揭晓】英国脱欧公投进入读秒阶段，结果预计北京时间今天下午正式公布。去还是留，英国人在纠结什么？谁才是脱欧的“幕后推手”？女王真支持“脱欧”吗？英国纸媒是如何站队的？11点15分 ，前驻英记者张鸥@媒介评弹 和季小军@iamjixiaojun 跟您聊聊英国那些事儿。"
3989844851866184,"【广州一小区“红衣男”出没 试图抱走四年级女生】23日，番禺丽江小学的家长收到一则校讯通，称前日该校一名四年级女生在回校路上遇到一名红衣男，男子从身后抱着她试图抱走，女生大声呼救方才挣脱！还有学生称，曾看到男子坐在石凳上看手机，看的都是偷拍学生的视频，“拍的都是孩子的腿”。目前小区物管已加强管理，也会协调属地派出所增加警力。广州一小区现变态男，..."
3989845045304376,"【创新层公司首次集结 数十位董事长赶赴陆家嘴究竟图个啥】新三板超过7000家公司，企业渴望被了解，投资者也渴望发现价值公司。分层制度实施后，创新层公司自然成为焦点。刚刚晋升创新层的65家公司，将在6月29日批量集结，集体亮相“2016新三板领袖峰会暨未来之星总评榜颁奖礼”。http://t.cn/R5W5fVJ"
3989846974395233,"【“晚睡强迫症”患者收好！这可能是最有效的治愈指南 】不到半夜绝不睡觉、睡前抱着手机不放…白天忙工作，属于个人的时间被严重压缩，一到晚上就“变本加厉”找回。患上“晚睡强迫症”，长期晚睡会导致肥胖、皮肤受损、记忆力和视力减退…实用治愈指南↓↓转给晚上不想睡早上不想起的TA！@人民日报"
3989846987154972,"【英国退欧派领先】英国公投结果：目前退欧阵营大幅领先。渣打在香港下跌8.2%，是2012年8月以来最大跌幅。香港恒生指数下跌3%。英镑已经创下新低点，下跌6%。http://t.cn/R5W4AIg"
3989847057844454,"#市场风云#【激战！万科第一和第二大股东联手反对重组案】对手还是朋友？宝能系和华润前后脚发公告，明确反对万科管理层提出的重组案。宝能系直接呛声：万科已成为内部人控制企业，华润随后称高度关注此问题。宝能华润是万科前两大股东，共持股近40%，这说明重组案或已提前破产。http://t.cn/R4zMHXl"
3989847373300724,"【女孩公交上遇“咸猪手” 大喊“你个贱人”吓跑色狼[给力]】近日，郑州一公交车上，一姑娘遭遇后座男子的“咸猪手”。但姑娘并没有沉默，而是大声呵斥对方“你个贱人，臭不要脸的！”直接把色狼给震住了，其他乘客帮忙把色狼堵在车内。@中国新闻网 http://t.cn/R5O7Ubv"
3989847376828478,"【广州一#照相馆藏特殊服务# 吸引大批未成年人光顾[怒]】最近，白云区钟落潭的王先生发现自己14岁的儿子无心学习，不时一个人躲在房间里面，夫妻二人查看了儿子的手机，发现竟藏有20多部色情淫秽录像。经多番询问，儿子告诉他，这些视频是一家照相馆内下载的。据悉，照相馆周边有多所学校，吸引不少未成年人前来帮衬，价格1元下载一部。白云区一照相馆卖黄片..."
3989848991453829,"【阜宁灾害感人一幕：丈夫在灾难发生瞬间用身体护住妻子[心]】23日，江苏盐城阜宁遭冰雹龙卷风袭击，造成多处房屋倒塌、道路受阻、农业设施受损。然而在废墟现场有一幕却让人动容！在龙卷风袭来时，丈夫在灾难发生瞬间用身体护住了妻子，在被发现时依然保持着这个姿势。[泪]组图>>http://t.cn/R5WtJP5"
3989849315077906,"【穆迪：保险公司海外收购长期趋势不变】在国内外宏观经济环境不确定性增加的背景下，保险业也面临着新的机遇和挑战。对此，6月22日，穆迪人士表示，保险公司参与海外收购将对其境内增长形成补充机会，虽然目前市场的不明朗因素和波动性或暂时影响这一需求，但长期趋势并未改变。http://t.cn/R5W5uQu"
3989851143408871,"【亲情的小船这样就翻了？中600万亲姐弟翻脸 弟弟拒绝归还代为保管的500多万】一年前，姐姐陈凤彩票中奖后往弟弟陈龙卡里打了500多万元。几个月后，姐姐要求拿回寄存的钱，弟弟却说这钱是自己的。姐姐把弟弟、弟媳告到了安吉法院，要求法院判决对方归还这500多万元。今年4月，这起案件在安吉法院开庭审理。中600万亲姐弟翻脸..."
3989851797363700,"【正在直播：英国真的会脱欧？悬念即将揭晓】英国脱欧结果预计北京时间今天下午正式公布。截至上午10时左右，已有超100个计票区公布结果，“脱欧”票数再次以微弱优势领先。英国真的会脱欧吗？央视前驻英记者张鸥@媒介评弹 和季小军@iamjixiaojun 正在聊英国那些事儿，来听听。 http://t.cn/R5W4AmN"
3989852192338701,"【#英国脱欧公投结果直播#英镑兑美元暴跌超10%】英国公投382个投票区有250个开票，投票人数中48.95%支持留欧，51.05%支持退欧。截至北京时间11：08，英镑兑美元暴跌逾10%，报1.3491，触及1985年以来最低水平；现货黄金日内大涨逾50美元，现报每盎司1307.56美元。http://t.cn/R5W4AIg"
3989852396982740,"【网曝甘肃多名小学生屁股被老师“打开花” 教育局：调查中】6月22日，甘肃永靖陈家湾中心小学四年级一老师因学生未写作业，竟将学生摁在板凳上用柳树条抽打屁股，实施体罚。据称，有30多名学生被打，有人已无法躺下。目前陈家湾中心小学未作回应，永靖县教育局介入调查。(澎湃)http://t.cn/R5O95QY"
3989852762562796,"【幼儿园6名老师用身体拼死堵门 护住120名儿童[赞]】“快堵门，老师都去堵门！”昨天，龙卷风冰雹袭击江苏盐城，一家幼儿园被掀翻第三层屋顶，里面上课的120名儿童却仅7人受伤。这是因为事发时6名老师用身体堵住教室大门，护住了孩子们。6名教师均受伤，有的满脸是血……[心]http://t.cn/R5WbKDF"
3989853265339547,"【网传深圳龙岗一游泳池漏电致伤 急救中心：未接到病例】23日晚，网传深圳龙岗中央悦城游泳池发生漏电致一小孩触电溺水。视频显示，一女子在泳池边倒地大声哭喊，随后一小女孩被救生员从水中捞起进行抢救。经官方核实，该小区游泳池暂未开放，亦未发生此类事件。[吃惊]现场视频>>http://t.cn/R5WcYC3"
3989854636828105,"【广东首例艾滋病就业歧视案仲裁请求被驳回，当事人将提起诉讼】去年，27岁的阿明在体检中被查出感染了艾滋病，单位以此为由要求他“离岗休息”。阿明认为，艾滋病有特定传播渠道，一般工作下不会传染，自己可以胜任，单位认为：阿明的工作为各类食品的检验检测，且检测工具多位玻璃器皿，该岗位对员工的身体健康须更严格，所以认为其不具备复岗条件，安排其离岗，符合劳动合同，有利治病及康复，并无不当。仲裁委员会驳回了阿明的仲裁请求，他表示将提起诉讼。广东首例艾滋病就业歧..."
3989854918855467,"【下周开车去深圳要注意，后排不系安全带最高罚500】6月27日起，深圳交警将开展不系安全带的专项整治行动。普通道路上，驾驶人和乘客不按规定使用安全带的处警告或200元罚款。而高速公路或城市快速路上不按规定使用安全带的，将处500元罚款，记2分。司机乘客都罚！（深圳新闻网）http://t.cn/R5W4a5p"
3989855165392407,"#初恋为人妻男子撞桥墩#【男子发现初恋已为人妻 悲伤过度撞上高架桥】22日，江苏泰兴市，一辆货车撞上高架桥桥墩。男司机头部受伤，左手骨折。而事故原因让人唏嘘不已。原来，男司机高中时与一名女生相恋，高考落榜后，男子外出打工，发誓“混出人样”再找女友。不久前，事业小成的他回到家乡，却发现女友已为人妻。男子悔不该当初离开家乡，悲伤过度走神出了事故。初恋嫁他人 悲痛开车..."
3989856625696090,"【习近平会见俄罗斯总统普京】23日，国家主席习近平在塔什干会见俄罗斯总统普京。习近平指出，在《中俄睦邻友好合作条约》签署15周年和中俄战略协作伙伴关系建立20周年之际，普京总统即将对中国进行的国事访问具有特别重要的意义。 http://t.cn/R5WVHwd"
3989857006718055,"【脱留欧阵营交战激烈 沪指早盘跌逾1% 】早盘三大股指小幅低开，盘中走势几度跳水。英国脱欧公投局势激烈，英镑盘中暴跌逾10%，黄金则大涨。截至午盘 , 沪指下跌1.19%报2857.58点 , 深成指下跌1.23%报10128.75点。盘面上看 , 黄金和采掘服务等板块上涨，多数板块下跌。(每经记者 彭水萍)"
3989858185240513,"【线上渠道保费同比增长达140% 旅行险借互联网“狂奔”】旅行保险似乎正成为互联网的“宠儿”。6月22日，蚂蚁金服最新发布的互联网保险消费行为分析数据显示，2015年互联网旅行保险保费规模同比增长为140%，明显高于保险行业总体20%的保费增长速度。http://t.cn/R5W5leN"
3989858814839661,"#热点#【周琦进军NBA，火箭又有一名中国球员！[威武]】恭喜周琦！他今天在第43顺位被NBA火箭队选中，成为中国第6位加盟NBA的球员，也是时隔9年再次有中国球员被NBA球队选中。姚明退役后，火箭阵中终于再添一名中国球员。http://t.cn/R5W7zal"
3989859628551548,"【周琦选秀结果出炉！次轮第43位被火箭队选中】2016年选秀大会，火箭次轮总第43位顺位选中周琦，NBA时隔4年再现中国球员！这也是中国第6位加盟NBA的球员。祝贺周琦[心]。各顺位选秀结果>>http://t.cn/R5WfN7f"
3989860806873386,"【湖南男子称冤戴抢劫罪名11年，状告广州白云区公检法将开庭】去年，龙君被单位要求开无犯罪记录证明，但派出所却说2005年他曾在广州抢劫获刑4年，“当时我正在读大学，怎么会在广州犯罪？”3月，他去广州维权，发现抢劫犯“龙君”的信息都是其“自报”的，广州警方在进行DNA等比对后，初步判定“相关认定事实错误”。龙君向白云区公检法提出和解，要求删除不良记录，停止侵权赔礼道歉，赔偿12万。“他们的赔偿从1万加到7万，但犯罪记录至今未删除”。他只得起诉对方。之后广州警方找到龙母协商撤诉，“对方承诺一个月内消除，但希望先撤诉，我说可以，但必须写明每超过一个月赔5万，他们又不敢承诺了。”湖南男子称冤戴抢劫罪..."
3989860819779107,"#2016NBA选秀# 火箭43顺位选中周琦，将成中国登陆NBA第六人。祝贺[噢耶](新浪体育)http://t.cn/R5WV97F"
3989860844659968,"【女孩被卷入车底 警民30秒抬车救人】20日，河北任丘市裕华路口，一女孩骑自行车加速抢道时被一轿车撞倒，轧过身体。路过的司机和民众立即跑上前，把车抬起救出伤者。经检查，女孩锁骨骨折，正在医院进行治疗。（央视记者谢宾超）http://t.cn/R5OgD3F"
3989862073459884,"#英国，退欧？#【脱欧派大幅领先，全球市场巨震！新浪新闻正直击英国脱欧公投】英国75%投票区已开票，脱欧派大幅领先90万票。英国两家主流媒体BBC和天空新闻均预测，英国公投结果为退欧。在此趋势下，全球市场巨震，英镑暴跌10%，亚洲股市哀鸿遍野。新浪新闻正直击最新投票情况：http://t.cn/R5pePRt"
3989862467526570,"【男子请同事帮忙装电脑 不料夫妻生活被偷窥[衰]】小郑请同事汪某帮装电脑系统，汪某私自在电脑上安装“偷窥”软件。因为电脑摄像头角度比较固定，偷窥半年后，上个月汪某竟借串门机会，在小郑家里安装了一个新的摄像头，终被发现。目前汪某已被警方行政拘留。（江苏台）http://t.cn/R5WqHPt"
3989862468047168,"#乐享时光# 奥斯卡红毯上，女星们对女性的一些建议。[心]（via 思想聚焦）http://t.cn/R5One0o"
3989862472792763,"#轻松一刻#没有空调的大学宿舍，哈哈哈哈心疼！[笑cry]"
3989863302534751,"【看哭了，很不是滋味[泪]】这是当年薛之谦帮助过的那位老奶奶的视频采访。TA虽不曾被这世界温柔以待，却依然保持着善良之心。[心]http://t.cn/R50gpMU by网络"
3989863479064379,"#英国脱欧公投#【英国脱欧大局已定?】英国BBC刚刚发布预测，这次公投结果为退欧成功。留欧派已经几乎没有挽回的可能，最后比率大概会在退欧52%，留欧48%左右。今天英镑兑美元已跌至1985年以来最低。（每经实习记者 王嘉琦）"
3989863826995485,"#说闻解事#【南方“水深火热”，史上最强厄尔尼诺余威凶猛！[抓狂]】近期南方暴热，又暴雨连连，一边是“烧烤模式”，一边又是洪涝灾害，江苏还闹起了龙卷风，最近的中国南方，真可谓“水深火热”！不是说“史上最强”的厄尔尼诺已过去了吗？这又是何因素引发？关注#羊城派# http://t.cn/R5WIEdi"
3989864708308293,"【#直播#2016年成都全球创新创业交易会】今日，“2016年中国·成都全球创新创业交易会”在成都隆重开幕。会上，国家信息中心大数据创新创业（成都）基地联合每日经济新闻首次发布了“双创指数”，国家信息中心大数据创新创业(成都)基地的负责人王亚松作为发布人在开幕式上发言。http://t.cn/R5WMP7m"
3989867727844461,"#江苏盐城龙卷风冰雹#【[话筒]龙卷风来袭 你该怎么办？】6月23日，江苏省盐城市阜宁出现强雷电、短时强降雨冰雹、局部遭龙卷风，已造成98人遇难，800余人受伤。什么是龙卷风？遇到龙卷风应如何保护自己？戳视频：http://t.cn/R5WMdrH 这些保命知识，一定要知道！转发扩散！@国家应急广播"
3989868344120653,"【#英国脱欧公投结果直播#脱欧阵营领先幅度为99万票】英国公投初步结果显示，英国公投382个投票区仅剩40多个投票区未公布结果。目前14899282票(52%)支持脱欧，13905623票(48%)支持留欧。http://t.cn/R5W4AIg"
3989869317460345,"【#江苏盐城龙卷风冰雹#已造成98人死亡 846人受伤】江苏盐城市政府上午举行了龙卷风冰雹特别重大灾害新闻发布会，发布会上公布，截至今天上午，江苏盐城市龙卷风冰雹特别重大灾害造成98人死亡，846人受伤。"
3989869367254751,"【向太声援吴亦凡：下次找外国妞 没心机婊】近日，吴亦凡深陷风波，小G娜接连通过媒体曝光聊天记录、语音内容，力图证明旧情讨说法。24日凌晨，向太发博支招吴亦凡，建议下次找外国妞，至少没心机婊，网红脸。向太称吴亦凡毕竟是个有血有肉的男孩，有正常的生理需求。声援全文>>http://t.cn/R5WxMjN"
3989869614762250,"#新浪独家#【最高法院发言人或将离职进阿里巴巴】23日下午，最高法院新闻发言人孙军工辞职进入阿里巴巴的消息流传。当晚最高法内部人士向《新闻极客》证实孙确有此意向。自09年4月起孙军工连续7年担任最高法发言人，主持召开发布会300余场。曾定目标要做值得信任和尊敬的发言人。http://t.cn/R5Oe4If"
3989870017960465,"#拌饭娱乐#爱健身的男人是这样带孩子的[嘻嘻]http://t.cn/RqHwVRL"
3989871309623946,"【脱欧派大幅领先，全球市场巨震！】目前，英国绝大部分选区结束计票，脱欧派大幅领先100多万票。全球市场巨震：①英镑兑美元跌超9%，触及1985年以来最低水平。②亚洲股市哀鸿遍野，日本股市日经指数期货触发熔断机制，日本股票期货交易暂停10分钟。③纽约黄金期货暴涨。@人民日报"
3989871339699804,"【这一家颜值简直爆表】@熙爸爱熙妈 一家晒照爆红网络，帅爸美妈萌娃这样的完美组合羡煞旁人。一家人逛街完全就是哥哥姐姐带着弟弟的feel啊！这么高颜值的一家三口还有谁！这基因实在是太强大了……"
3989872308569576,"【#江苏盐城龙卷风冰雹#已造成98人死亡 846人受伤】江苏盐城市政府上午举行了龙卷风冰雹特别重大灾害新闻发布会，发布会上公布，截至今天上午，江苏盐城市龙卷风冰雹特别重大灾害造成98人死亡，846人受伤。（央视新闻）"
3989872534358080,"【竞价排名，给钱就上吗？】搜索引擎公司与推广客户就像猫和老鼠：一个关键词为“家政”的推广链接，白天是正常的家政网站，深夜可能就变身成人网站；有些在北京打开是家政网站，在其他省市打开就是成人网站；即使有欺诈企业黑名单，企业还是可以换个马甲继续做推广。http://t.cn/R5OsoiM"
3989872978681587,"#英国，退欧？#【真要玩脱了，日韩紧急应对！新浪新闻正直击英国脱欧公投】结果越来越明了，为应对市场震荡，日韩紧急应对。韩国外汇当局疑似在抛售美元，以抑制韩元贬值；韩国今天还将召开紧急会议。日本财长：外汇市场紧张。必要时G7可用外汇互换。新浪新闻正直击英国脱欧公投：http://t.cn/R5pePRt"
3989874489148269,"#上合组织塔什干峰会#【习近平会见哈萨克斯坦总统纳扎尔巴耶夫】习近平强调，中哈建立全面战略伙伴关系5年来，双方合作呈现加速发展势头，成果丰硕。中哈已经成为真正意义上的利益共同体和命运共同体。双方要编制好丝绸之路经济带建设同“光明之路”新经济政策对接规划，充分用好中哈共同开创的产能合作新模式。"
3989874862028237,"【BBC预测：英国脱欧已成定局】特朗普目前正在英国，用他的话说：“他要见证自己的预言成真“。他似乎又乌鸦嘴的说中了……正在直播：http://t.cn/R5pePRt"
3989875046288318,"【[话筒]遇上龙卷风、冰雹，怎么保住我们的生命？扩散周知！】6月23日，江苏省盐城市阜宁出现强雷电、短时强降雨冰雹、局部遭龙卷风！什么是龙卷风？遇到龙卷风应如何保护自己？这些保命知识，你应该知道！http://t.cn/R5WyerX via.国家应急广播"
3989876246024232,"【CNN：脱欧成真了】CNN的界面已经从疑问句变成了肯定句……（图为CNN刚刚改的主页页面）正在直播：http://t.cn/R5pePRt"
3989876985285744,"【李钟硕和朴信惠的微电影 《异地恋》】送给所有异地还在相爱的人，虽然很辛苦，但愿彼此珍惜，唯爱长久！[心]http://t.cn/RqTvYZ8 by网络"
3989877571936803,"#午间一乐#脑洞好大，趣味动画短片《Brain Divided》：约会的时候，男女的左右脑都在想什么？最后哈哈哈[笑cry]  @ Happy张江 http://t.cn/R59Mzfm"
3989877722469635,"#上合组织塔什干峰会#【习近平会见阿富汗总统加尼】习近平指出，当前，中阿关系保持良好发展势头。中国视阿富汗为可信赖的好邻居和好朋友，愿同阿方密切高层往来，增进战略沟通。双方要加强经济合作，重点推动有关民生项目取得进展。双方要落实好《中阿共同推进“一带一路”建设谅解备忘录》。习近平强调，中方支持阿富汗和平重建和和解进程。中方将积极参与国际援助阿富汗的努力，支持上海合作组织在阿富汗问题上发挥应有作用。"
3989878577891934,"【LEAVE！英国决定退出欧盟！】历史性的一刻！英国公投票数统计显示，退出欧盟！这一结果将对全球产生什么影响，对中国又有何影响？新浪新闻正直击最新进展，关注#英国决定退欧# ：http://t.cn/R5pePRt"
3989878729373980,"【突发：英国确定脱欧】CNN报道称，根据投票统计，英国确定脱欧！"
3989879413528540,"【[话筒]快讯：LEAVE！英国确定脱欧！】CNN报道称，北京时间今天下午13点，英国公布了“脱欧”公投的最终结果：根据投票统计，英国确定脱离欧盟！via@微天下"
3989879501282603,"【英国全民公投决定将退出欧盟】@CCTVNEWS 消息，英国全民公投决定将退出欧盟。（The UK voted to leave the European Union in a referendum conducted on Thursday.）
http://t.cn/R5W6IAw"
3989880008138384,"【英国脱欧公投结果公布！脱欧派赢得胜利】6月24日，英国脱欧公投结果落定。据BBC计票统计，支持脱欧的人数已过半，脱欧支持率为51.8%，留欧支持率为48.2%，英国成功实现脱欧。英镑崩跌至1985年以来最低水平，黄金大涨。英国脱欧究竟对中国有何影响？详戳↓http://t.cn/R5W6SPL"
3989880256415217,"【#快讯#根据投票统计，英国确定脱欧！】受英国退欧公投影响 沪指直线跳水，跌逾2% 。http://t.cn/R5W4AIg"
3989880595982478,"#英国确定脱欧#【全民公投结果出炉 英国真的要“脱欧”了！】英国公投382个投票区计票结果显示，52%的民众支持脱欧。但根据《里斯本条约》的规定，英国最快也要等到2018年才能真正离开欧盟。受此影响，英镑今天暴跌超10%，创2009年初以来历史新低；纽约黄金期货暴涨7.61%，创2008年以来最大涨幅。"
3989881035971011,"#快讯#【历史性一刻！尘埃落定：英国将退欧！】BBC消息，英国退欧公投结果揭晓，退欧阵营支持率过半，英国将正式退欧。@央视财经"
3989881342204518,"【宁波一高校工科男复制校园热水卡 非法获利7万】宁波大学生小杨今年20岁，偶然发现IC卡复制技术攻略，便开始复制校园热水卡，100元面值的复制卡以50元价格出售。后一生产热水卡公司发现问题。小杨非法获利7万余元，构成伪造有价票证罪，判刑3年，缓刑3年，罚10万元。(钱江晚报)http://t.cn/R5W6uhR"
3989881857892715,"据BBC，英国脱欧公投结果出炉，“脱欧派”获胜，英国将退出欧盟。"
3989882588496919,"【#英国决定退欧# ，全球市场巨震！】①英股市自由落体式下跌，英镑兑美元跌超9%，触及1985年以来最低水平；②亚洲股市哀鸿遍野，沪指一度跌超2%，日本股票期货交易暂停10分钟；③纽约黄金期货暴涨。德国副总理评：对欧洲，今天是糟糕的一天。新浪新闻正直击英国脱欧进展和分析：http://t.cn/R5pePRt"
3989882604685831,"【英国全民公投结果出炉 英国真的要“脱欧”了！】英国公投382个投票区计票结果显示，已有超半数支持脱欧，“脱欧”已成定局。但根据《里斯本条约》的规定，英国最快也要等到2018年才能真正离开欧盟。受此影响，英镑今天暴跌超10%，创2009年初以来历史新低。@央视新闻"
3989883192592951,"【英国脱欧公投结果落定:民众投票决定脱欧】6月24日，英国脱欧公投结果落定。据BBC计票统计，支持脱欧的人数已过半，脱欧支持率为51.8%，留欧支持率为48.2%，英国成功实现脱欧。英镑崩跌至1985年以来最低水平，黄金大涨。"
3989884953819165,"【新浪国际实时解读：大英“独立”日】  1973年，为了加入，英国人心力费劲；2016年，为了离开，英国人纠结满腹；姓了43年的“欧”，如今终于远走。新浪国际正多视角实时解读：http://t.cn/R5pePRt"
